Smiles,Catalog ID,Plate_ID,Well
CN1CCN(CC1)C=2N=CC=CC2CNC3=NC=4C=C(C=CC4N3)[N+](=O)[O-],Z1896624998,1953578-Y10-04,M19
CC=1C=CC(C#N)=CC1S(=O)(=O)N2CCOC(C2)C3CCC3,Z2359067920,1953578-Y10-04,N19
CN(CC1=CN=C(S1)N2C=CC=N2)C(=O)C=3C=CC=4C(=O)NCC4C3,Z4252260643,1953578-Y10-04,O19
CCN1N=CC=C1S(=O)(=O)N2CCCC(C2)N3CCNCC3=O,Z1993828070,1953578-Y10-04,P19
C[C@H]1OCCN(CC2=CSC(NC=3C=CC=CC3C)=N2)[C@@H]1C(=O)N,Z2058064909,1953578-Y10-04,A20
CC(C)(C)C(NC(=O)C=1C=CC(=CC1)C=2C=CC=CC2)C3=NC(=NO3)C4=NN=CN4,Z1494469830,1953578-Y10-04,B20
O=C(C1CCC2(CCC2)CC1)N3CCC(CC3)S(=O)(=O)C=4C=CC=CC4,Z3601556001,1953578-Y10-04,C20
CC(C)CC1CN(C)CCN1C(=O)C=2C=CN=C3NC=NC23,Z2963413225,1953578-Y10-04,D20
CN1C=CC=C1C(=O)N2CCC(C)(C2)NC(=O)CNC(=O)C=3C=CC=C(F)C3,Z4426574879,1953578-Y10-04,E20
CN(CCN1CCC=2C=CC=CC12)C(=O)C3=CC=C(S3)C4=NOC(=O)N4,Z5036188886,1953578-Y10-04,F20
FC=1C=CC=2CCN(CC2C1)C(=O)NC=3C=CC=C(C3)C4=CN(CC=5C=CC=CC5)N=N4,Z1466232523,1953578-Y10-04,G20
NC(=O)C1=CC=C(S1)C(=O)N2CC(C3CCCC32)C=4C=CC=CC4,Z2089237535,1953578-Y10-04,H20
O=C(NC=1NN=C(N2CCOCC2)C1C#N)C=3C=CC=CC3S(=O)(=O)N4CCCCC4,Z4425232390,1953578-Y10-04,I20
CC(C)N1N=C(C)C=2C(=CC(=O)NC12)C(=O)N3CCC(CC3)OC=4C=CC(Cl)=CC4,Z5052249649,1953578-Y10-04,J20
CC(N1CCN(CC1)C=2N=CC=3COCCC3N2)C(=O)N4CCCC4,Z3391348866,1953578-Y10-04,K20
O=S1(=O)CCCC=2C=C(C=CC21)C3=NC(CC4=CC=NO4)=NO3,Z3499374686,1953578-Y10-04,L20
C(CC=1C=CC=CC1)N2CCN(CC2)C3=NC=4C=CC=NC4S3,Z1130071320,1953578-Y10-04,M20
"CC=1N=NC=2C=CC(=CC2C1C)C(=O)N3[C@@H]4CC[C@H]3[C@@H](C4)C(=O)O |&1:15,18,19,r|",Z3173944195,1953578-Y10-04,N20
CC(C)(C)OC(=O)N1CC(C1)N2N=CC=C2NC(=O)C=3C=CN=CC3F,Z2965819032,1953578-Y10-04,O20
NC(=O)C=1C=CC=C(C1)C2=CN(N=N2)C=3C=CC=C(C3)C(=O)N,Z4966623266,1953578-Y10-04,P20
ClC=1C=NC(NCC2=CC=CO2)=NC1C(=O)N3CCC=4SC=CC4C3,Z442900490,1953578-Y10-04,A21
CN(C)C(=O)C=1C=CC(CNC(=O)C2=NNC=C2C=3C=CC=CC3)=CC1,Z4927734607,1953578-Y10-04,B21
CC(CC(=O)NC(CO)C(O)C=1C=CC=NC1)C=2C=CC(Br)=CC2,Z2916176935,1953578-Y10-04,C21
CC=1SC=2N=CN=C(NCCC3=NN=C4C(=O)NC=CN34)C2C1C,Z2900717266,1953578-Y10-04,D21
CC1CCCCN1CCCCNC=2N=CN=C3C=CC=NC23,Z3556348036,1953578-Y10-04,E21
CC(C)OC=1C=CC(NC(=O)C2=CC=CN3C(=O)NN=C23)=C(Cl)C1,Z1768949177,1953578-Y10-04,F21
CC1N(CCC2=C1NC=3C=CC=CC23)C(=O)C=4C=CC=5C(=O)N(CC=6C=CN=CC6)C(=O)C5C4,Z738728644,1953578-Y10-04,G21
CC=1C=CC(=CC1NC(=O)C2=CN3C=CC=NC3=N2)C(=O)NCC4CC4,Z1788156769,1953578-Y10-04,H21
CC=1C=C(NC(=O)NCC=2C=CC=C(OC=3C=CC=CC3F)C2)N(N1)C4CCS(=O)(=O)C4,Z4509483639,1953578-Y10-04,I21
O=C(NC=1C=CC=C2C=CC=NC12)C3=CC=C(NC3=O)C=4C=CC=CN4,Z826662460,1953578-Y10-04,J21
CC(CNC(=O)C=1C=CC=CC1CN2C=C(N=N2)C=3C=CC=C(Cl)C3)C(=O)OC(C)(C)C,Z4635112762,1953578-Y10-04,K21
COCC=1C=CC=CC1NC(=O)C=2C=CC(=CC2)N3C=NN=C3,Z991690642,1953578-Y10-04,L21
CC1=C(NC(=O)C=2C=C(F)C=C3C=CC=NC23)C(=O)N(C=4C=CC=CC4)N1C,Z1558583902,1953578-Y10-04,M21
OC=1C=CC=C2CCCN(C(=O)CCC=3C=CN=CN3)C12,Z1862605838,1953578-Y10-04,N21
OC=1C=C(F)C=C(C1)C2CCCN(C2)C(=O)NC3CCN(CCF)C3=O,Z3684745215,1953578-Y10-04,O21
CC1=NNC(C)=C1C2CCCN2C(=O)CNC(=O)C=3C=CC=NC3,Z1550922923,1953578-Y10-04,P21
FC=1C=C(C=CC1CNC(=O)C2=CC=3OC=CC3N2)C4CC4,Z2228111317,1953578-Y10-04,A22
FC(F)COC=1C=CC=CC1CNCCC=2C=CC=3NC=CC3C2,Z5094201686,1953578-Y10-04,B22
"COC=1C=CC=CC1[C@@H]2[C@H](O)CCN2C3=NC=CN4N=CC(Br)=C34 |&1:8,9,r|",Z3080149736,1953578-Y10-04,C22
O=C(CC=1C=CC=NC1)N2CC(C2)N3C=C(N=N3)C=4C=CC=NC4,Z5089080081,1953578-Y10-04,D22
CC1=C(C=NN1C=2C=CN=CC2)C(=O)N3CCC[C@H]3C(=O)N4CCNCC4,Z3385177795,1953578-Y10-04,E22
CN1CCC(CC1)N(CC=2C=CC(F)=CC2)C(=O)C=3C=CN=C(C3)C=4N=NNN4,Z4444738574,1953578-Y10-04,F22
NC(=O)C1=CC=C(CNC(=O)N2CCN(CC2)C3=NN4C=C(N=C4S3)C=5C=CC(F)=CC5)O1,Z4225446309,1953578-Y10-04,G22
OC=1C=CC=C(C1F)C2=CC=3CCCN4C(=O)CCC(=C2)C43,Z3476327991,1953578-Y10-04,H22
CC=1C=CC=CC1C2(F)CCN(C2)C(=O)C3CCC=4NN=NC4C3,Z2059066776,1953578-Y10-04,I22
CN1CCC(CC1)N(CC2=CC=CO2)C(=O)C3CCCN(CC(F)(F)F)C3,Z814653480,1953578-Y10-04,J22
CN(C(=O)CN1CCC=2C=CC=CC2C1=O)C3=NC(C)=CS3,Z1927033854,1953578-Y10-04,K22
CC1=CSC2=NC(C)=C(C(=O)N12)S(=O)(=O)NC=3C=CC=C(C3)C(F)(F)F,Z3221652981,1953578-Y10-04,L22
COC1(CCC1)C(C)NC(=O)C2=CC=3C=C(Br)C=CC3N2,Z2335283404,1953578-Y10-04,M22
COC=1C=C(NC(=O)N(C)CCN2C[C@H](C)O[C@H](C)C2)N=CN1,Z1919054894,1953578-Y10-04,N22
NC(=O)COC=1C=CC=CC1C(=O)N[C@H]2C[C@@H](C2)C=3C=CC=CC3,Z1974731088,1953578-Y10-04,O22
CCC=1C=CC=C2C(=CNC12)C3CCN(CC3)C(=O)NC=4N=C5N=C(C)C=C(C)N5N4,Z1004065718,1953578-Y10-04,P22
"F[C@@H]1CNC[C@@H]1NC(=O)NC2CN(C(=O)C2)C=3C=CC=CC3 |&1:1,5,r|",Z3044525433,1953578-Y10-05,A01
CC1CC(=NO1)C2CN(C2)C(=O)NCC3=NN(C)C(=O)C=4C=CC=CC34,Z3783085085,1953578-Y10-05,B01
ClC=1C=CC=CC1S(=O)(=O)NC[C@H]2CC[C@H](O2)C3=NC=NN3,Z2761791271,1953578-Y10-05,C01
CC(N(C)S(=O)(=O)C=1C=CC(C)=CC1C)C=2C=CC=CN2,Z910018978,1953578-Y10-05,D01
COC=1C=C(OC)C(CNC[C@H]2CC[C@H](O2)C3=NC=NN3)=CC1F,Z2761400204,1953578-Y10-05,E01
CC(NC(=O)NCC1CCOC1(C)C)C=2C=C(Cl)C=CC2Cl,Z2600727151,1953578-Y10-05,F01
COC(=O)C1N(CC2=NN(C)C=C12)S(=O)(=O)N3CCCCC3,Z3268498774,1953578-Y10-05,G01
CC(=O)NCC=1C=CC(=CC1)C(=O)N2CCN3C(CC=4C=CC=C(F)C4F)=NN=C3C2,Z3491088060,1953578-Y10-05,H01
CCN1N=NC=2C(NC[C@]3(CO)COC[C@@H](C)N3)=NC=NC12,Z3216014701,1953578-Y10-05,I01
CC=1C=CN(N1)C=2C=CC(=NN2)N3CCCC3C=4C=CC=NC4,Z1343168935,1953578-Y10-05,J01
COC=1C=CC(=CC1)C2CC(C)N(CC(=O)NCC(F)(F)F)C2,Z1241273634,1953578-Y10-05,K01
CN1C=C(C(=O)N2CCC=3NN=CC3C2)C=4C=CC=CC14,Z908364690,1953578-Y10-05,L01
"CCCC(OC)C(=O)N1CC[C@@H]2CN(C[C@@H]21)C(=O)C(=O)NCC3CC3 |&1:11,15,r|",Z3388126551,1953578-Y10-05,M01
CC1CN(CC(C)(C)O)CCN1C(=O)C=2C=CN=C(NC(=O)C3CC3)C2,Z2074786897,1953578-Y10-05,N01
CC(C)C1CCC(CNCC2=NN=C(N2)C3CCOCC3)CC1,Z2770219626,1953578-Y10-05,O01
CN1N=CC=2CCC(CC21)C(=O)N3CCN(CC3)C=4C=NC=C(F)C4,Z2498494875,1953578-Y10-05,P01
FC(F)(F)C1=NN=C(S1)N2CCN(C(=O)C2)C=3C=CC=CC3,Z1731320316,1953578-Y10-05,A02
CN(C1(CCCC1)C(=O)N)S(=O)(=O)CC=2C=C(C#N)C=CC2F,Z1579115322,1953578-Y10-05,B02
CN1C=CN=C1C2CCN(C2)C(=O)NCC=3C=CC=C(F)C3,Z1518076217,1953578-Y10-05,C02
CC=1C=C(N=C(C)N1)C(=O)N2CC=3C=CC=CC3C[C@H]2C(=O)N,Z1668086697,1953578-Y10-05,D02
CC1=CC(=NO1)C2CCCN2C(=O)CCC3=NC(=NO3)C4=CC=CO4,Z316830106,1953578-Y10-05,E02
CC=1C=C(C=CC1NC(=O)NCC=2C=CC=NC2N3C=CN=C3)N4CCOCC4,Z509947392,1953578-Y10-05,F02
CC=1C=NN(C)C1S(=O)(=O)N2CCC=C(C2)C=3C=NN(C)C3,Z3009187467,1953578-Y10-05,G02
"C[C@@H]1CN(CCC=2C=CC=3C=CC=CC3C2)C[C@H]1C(=O)N4CCOCC4 |&1:1,17,r|",Z2494312827,1953578-Y10-05,H02
COC=1C=CC=CC1N2CCC(NC(=O)NCC=3C=CC(=CC3)C(=O)N)C2=O,Z1402142166,1953578-Y10-05,I02
COC=1C=CN=C(C1)C(=O)NC=2C=NN(CC3=NN=C4CCCCN34)C2,Z1893065243,1953578-Y10-05,J02
COC=1C=CC=C(CNC(=O)CC2(CCCC2)N3CCOCC3)N1,Z1313938903,1953578-Y10-05,K02
C(C=1C=CC=CC1)C=2N=CC=C(N2)N3CCN(CC3)C=4C=CC=CC4,Z1623890695,1953578-Y10-05,L02
CC(=O)NCC1CN(CCO1)C=2C=CC(=NN2)C=3C(F)=CC=CC3F,Z2969780720,1953578-Y10-05,M02
ClC1=CNC(=C1)C(=O)NC2CCN(CC3CCOC3)CC2,Z1232394768,1953578-Y10-05,N02
CC=1C=C(N=CN1)N2CCN(CC2)C=3N=CC=CC3C(=O)N,Z1188108908,1953578-Y10-05,O02
CC=1N=CSC1CNC(=O)C2CCC3=NN=C(C=4C=CC=C(C)C4)N3C2,Z2268581442,1953578-Y10-05,P02
NS(=O)(=O)C1(CC1)C2=CN(N=N2)C=3C=CC=CC3C(=O)O,Z6924578551,1953578-Y10-05,A03
CC(C)(NC(=O)NC1=C2CCCC2=NN1C=3C=CC=CC3)C4=NC=CS4,Z1218352824,1953578-Y10-05,B03
OC(=O)C1=CN(CCCCNS(=O)(=O)C=2C=CC=C3C=CC=CC23)N=N1,Z4983960302,1953578-Y10-05,C03
CC=1NC=2C=CC=CC2C1C3=CCN(CC3)C(=O)NC=4C=C(C)C=5C=NNC5C4,Z1557588975,1953578-Y10-05,D03
C[C@H](NC(=O)N1CCN2C(=NN=C2C1C)C3CCCC3)C=4C=NC=C(F)C4,Z2311107903,1953578-Y10-05,E03
CC(CCN1CCOC1=O)NC(=O)C=2C(C)=NN3C(C)CCCC23,Z4142177149,1953578-Y10-05,F03
C(NC=1C=C(N=CN1)N2C=CN=C2)C34COCCN4CCOC3,Z2973759046,1953578-Y10-05,G03
CC=1SC=2N=CN=C(N3CC=4C(N)=NN(C)C4C3)C2C1C,Z2613564498,1953578-Y10-05,H03
CSC1=NN=NN1C=2C=CC=C(NS(=O)(=O)C=3C=CC=C(Cl)C3O)C2,Z2234675204,1953578-Y10-05,I03
CON1CCC(CC1)NC(=O)C2CC(=NO2)C=3C=NN(C)C3,Z3052696638,1953578-Y10-05,J03
O=C(NCCCC=1C=CN=C2C=CC=CC12)C=3C=CC=C(C3)C=4C=CC(=O)NN4,Z5164733504,1953578-Y10-05,K03
CC1(CC1)C(=O)NCC(=O)NC=2C=NC=3C=CC=CC3C2,Z1420064038,1953578-Y10-05,L03
"C[C@@]1(C[C@@H]([C@H]2CO1)C(=O)NCCOC=3C=CC(=CC3)C4=NOC(=O)N4)C2 |&1:1,3,4,r|",Z5002946852,1953578-Y10-05,M03
CO[C@H]1CN[C@@H](C1)C(=O)NC(C)C=2C=C(F)C=CC2N3CCN(C)CC3,Z2465223982,1953578-Y10-05,N03
COC=1C=CC=C(NC2=NN=C(C=3SC(=NC3C)N4CCOCC4)N2C)C1,Z2167019630,1953578-Y10-05,O03
FC=1C=CC(=CC1)[C@@H]2C[C@H]2NC(=O)C3CCC=4C=NNC34,Z3051552898,1953578-Y10-05,P03
CC=1C=CN2N=CC(C(=O)NC=3C=CC=CC3N4C=CC=N4)=C2N1,Z1204035773,1953578-Y10-05,A04
CC=1C=C(N=CN1)N2C[C@H](O)C[C@H]2C3=NNC(=N3)C=4C=CC=CC4,Z3027211783,1953578-Y10-05,B04
OC=1C(F)=CC=C(C(=O)N2CCCCC2C=3C=CNN3)C1F,Z3216001092,1953578-Y10-05,C04
COC=1C=CC=CC1C(C)NC(=O)N2CC(C2)NC(=O)C3CC3,Z1752003687,1953578-Y10-05,D04
CC(NC(=O)NCC1CCCS(=O)(=O)C1)C=2C=CC(C)=C(C)C2,Z2096792375,1953578-Y10-05,E04
CN(C)C(=O)N1CCC(CC1)C(=O)NC(C(=O)O)C=2C=CC=3OCCC3C2,Z2296018589,1953578-Y10-05,F04
CC(C)(C(=O)N1CCC(COC=2C=CC=CC2)C1)C=3C=CC=NC3,Z1634022235,1953578-Y10-05,G04
CN(C)C=1N=CC=C(CNC(=O)C=2C=CC=C3C=CC=CC23)N1,Z1593876339,1953578-Y10-05,H04
CN1C(C(=O)N2CCC(CC2)C3=CNC=4N=CC=CC34)=C5CCCCN5C1=O,Z2254917068,1953578-Y10-05,I04
CC=1C=C(C=CN1)C(=O)N2CCCN(CC2)C(=O)CC=3C=CC=C(F)C3,Z1927317010,1953578-Y10-05,J04
CN(C)C(=O)[C@@H](CC=1C=CC=CC1)NC2=NN=C(S2)C=3C=CON3,Z3870525365,1953578-Y10-05,K04
FC=1C=C(CNC(=O)CC2=CNC=3N=CC=CC23)C=CC1N4C=CN=C4,Z1400889825,1953578-Y10-05,L04
CC=1C=CC(NC(=O)C2CCN(CC2)S(=O)(=O)C=3C=CC=4NC(=O)NC4C3)=NC1,Z741630150,1953578-Y10-05,M04
COC1CCCC(C1)C(=O)NS(=O)(=O)C=2C=NC=CC2C,Z2368799252,1953578-Y10-05,N04
CC=1N=CC=C(NCC=2C=CC=C(C2)C(=O)NC3=CC(=NN3)C=4C=CC=C(F)C4F)N1,Z1673135354,1953578-Y10-05,O04
COC=1N=CC=CC1C(=O)NC2COC=3C=CC=CC3C2,Z649778758,1953578-Y10-05,P04
