Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5590561,,None,385.47,0,1.75,3,Cc1nc(N[C@@H]2CCCN(CCCO)C2)nnc1-c1ccc2c(c1O)CCO2,IC50,'=',16,nM,7.8,,,UO_0000065,20.22,0.38,6.05,7.52,0,CHEMBL5582246,Inhibition of NLRP3 in LPS/nigericin induced human THP-1 cells assessed as reduction in pyroptosis pretreated for 3 hrs in presence of LPS followed by nigericin addition and measured after 1 hr by resazurin dye based analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579873,1,Scientific Literature,ACS Med Chem Lett,2024,None,TIME = 4.0 hr,INHIBITOR,,16
CHEMBL5408740,,None,398.89,0,4.09,20B,Cc1cc(Cl)cc(O)c1-c1ccc2oc(N3CC[C@H]4CCN(C)C[C@H]43)nc2n1,IC50,'=',0.5,nM,9.3,,,UO_0000065,23.32,0.45,5.21,14.17,0,CHEMBL5363651,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in pyroptosis preincubated for 3 hrs followed by nigericin addition and measured after 1 hr by resazurin dye based microplate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360602,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,0.5
CHEMBL5612101,,None,481.47,0,2.76,Example 15,Cc1c(-c2ccc3c(c2O)CC3)nnc2c1OCCN2[C@@H]1CCCC[C@H]1O.O=C(O)C(F)(F)F,IC50,'=',12,nM,7.92,,,UO_0000065,21.56,0.4,5.16,10.06,0,CHEMBL5610741,Inhibition of NLRP3 dependent pyroptosis in human THP-1 cells preincubated with compound for 3 hrs followed by nigericin addition and measured after 1 hrs by resazurin dye based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5608225,1,Scientific Literature,ACS Med Chem Lett,2024,None,TIME = 4.0 hr,INHIBITOR,,12
CHEMBL5411864,,None,284.31,0,3.09,14,O=C(O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,IC50,'=',2400,nM,5.62,,,UO_0000065,19.77,0.37,2.53,7.46,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,2.4
CHEMBL5399281,,None,364.43,0,1.75,21,Cc1ccc2c(c1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1)CCC2,IC50,'=',150,nM,6.82,,,UO_0000065,18.72,0.37,5.07,6.53,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,0.15
CHEMBL5219385,,None,459.57,0,1.94,23,CN(C)CC1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,IC50,'=',2400,nM,5.62,,,UO_0000065,12.23,0.24,3.68,5.32,0,CHEMBL5217806,Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5214989,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,2.4
CHEMBL5220708,,None,360.44,0,1.91,12,Cn1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,IC50,'=',340,nM,6.47,,,UO_0000065,17.95,0.35,4.56,6.95,0,CHEMBL5217806,Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5214989,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,0.34
CHEMBL5433167,,None,296.71,0,1.64,5; INF200,CCOC(=O)Cn1nc(Cc2ccccc2Cl)oc1=O,IC50,'=',16610,nM,4.78,,,UO_0000065,16.11,0.33,3.14,6.43,0,CHEMBL5336505,Inhibition of NLRP3 inflammasome activation in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced IL-1 beta release pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5335784,1,Scientific Literature,Eur J Med Chem,2023,None,TIME = 2.5 hr,INHIBITOR,,16.61
CHEMBL5432079,,None,331.37,0,2.68,23,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c(C)cccc1C,IC50,'=',190,nM,6.72,,,UO_0000065,20.28,0.38,4.04,8.15,0,CHEMBL5374758,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of ATP/nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,0.19
CHEMBL3183703,,None,404.49,0,2.99,MCC950,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,IC50,'=',8.1,nM,8.09,,,UO_0000065,20,0.39,5.1,7.45,1,CHEMBL4324147,Inhibition of NLRP3 in LPS/ATP-treated human monocyte derived macrophages assessed as reduction in NLRP3 inflammasome activation by measuring reduction in IL-1beta level by ELISA method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4321841,1,Scientific Literature,Eur J Med Chem,2020,None,,,,8.1
CHEMBL4756259,,None,561.66,1,2.68,8c,C/C1=C\CC[C@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN(C)CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)[C@@H]2CC1,IC50,'=',2200,nM,5.66,,,UO_0000065,10.07,0.2,2.98,4.09,0,CHEMBL4727731,Inhibition of NLRP3 inflammasome in human primary glial cells assessed as reduction in LPS-induced IL-1beta release,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Primary neuron,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4725325,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,2.2
CHEMBL5169601,,None,401.47,0,2.46,47,Cn1cnc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)c1,IC50,'=',5500,nM,5.26,,,UO_0000065,13.1,0.24,2.8,5.66,0,CHEMBL5149834,Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 1.5 hr,INHIBITOR,,5.5
CHEMBL4293215,,None,374.52,1,5.12,14,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)CCCCCCC)C(=C)[C@@H]3C[C@H]12,IC50,'=',2310,nM,5.64,,,UO_0000065,15.05,0.29,0.52,10.72,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,2.31
CHEMBL4282629,,None,346.47,0,4.2,15,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)C(CC)CC)C(=C)[C@@H]3C[C@H]12,IC50,'=',2510,nM,5.6,,,UO_0000065,16.16,0.31,1.4,10.65,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,2.51
CHEMBL4281539,,None,316.4,0,3.17,16,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)C4CC4)C(=C)[C@@H]3C[C@H]12,IC50,'=',3090,nM,5.51,,,UO_0000065,17.41,0.33,2.34,10.48,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,3.09
CHEMBL5572685,,None,420.43,1,5.09,29,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4ccc(C(F)(F)F)cc4)C(=C)[C@@H]3C[C@H]12,IC50,'=',1120,nM,5.95,,,UO_0000065,14.15,0.27,0.86,11.31,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,1.12
CHEMBL5571990,,None,422.31,0,4.78,50,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4cc(Cl)cnc4Cl)C(=C)[C@@H]3C[C@H]12,IC50,'=',510,nM,6.29,,,UO_0000065,14.9,0.31,1.51,9.61,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,0.51
CHEMBL5571337,,None,474.48,1,5.22,56,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)/C=C/C(=O)c4ccc(C(F)(F)F)cc4)C(=C)[C@@H]3C[C@H]12,IC50,'=',990,nM,6,,,UO_0000065,12.65,0.24,0.78,8.62,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,0.99
CHEMBL3183703,,None,404.49,0,2.99,MCC950,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,IC50,'=',9.81,nM,8.01,,,UO_0000065,19.8,0.39,5.02,7.37,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,9.81
CHEMBL4764712,,None,288.35,0,1.96,11,COC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',6800,nM,5.17,,,UO_0000065,17.92,0.34,3.21,7.66,0,CHEMBL4702271,Inhibition of NLRP3 in human PBMC cells assessed as inhibition of LPS and ATP-induced IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4699510,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,6.8
CHEMBL4786071,,None,380.45,0,2.36,41,COC(=O)[C@@H](Cc1cncnc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',4500,nM,5.35,,,UO_0000065,14.05,0.26,2.99,5.74,0,CHEMBL4702271,Inhibition of NLRP3 in human PBMC cells assessed as inhibition of LPS and ATP-induced IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4699510,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,4.5
CHEMBL4790034,,None,394.48,0,2.75,45,CCOC(=O)[C@@H](Cc1cnccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',370,nM,6.43,,,UO_0000065,16.3,0.3,3.68,6.9,0,CHEMBL4702272,Inhibition of NLRP3 in human whole blood assessed as inhibition of LPS and ATP-induced IL-1beta production,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4699510,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,0.37
CHEMBL6031712,,None,471.62,0,3.17,BDBM585310,CCC1(c2cc(S(=O)(=O)NC(=O)Cc3c4c(cc5c3CCC5)CCC4)nn2C(C)C)COC1,IC50,'=',5000,nM,5.3,,1231410,UO_0000065,11.24,0.22,2.13,5.87,0,CHEMBL5738786,"THP-1 Cells Pyroptosis Assay: 1. Seed THP-1 cells (25,000 cells/well) containing 1.0 ?g/ml LPS in 40 ?l of RPMI medium (without FBS) in 96-well, black walled, clear bottom cell culture plates coated with poly-D-lysine (VWR #734-0317)2. Add 5p compound (8 points half-log dilution, with 100M top dose) or vehicle (DMSO 0.1% FAC) to the appropriate wells3. Incubate for 3 hrs at 37° C., 5% CO24. Add 5 ?l nigericin (Sigma #N7143) (FAC 5 ?M) to all wells5. Incubate for 1 hr at 37° C., 5% CO26. At the end of the incubation period, spin plates at 300×g for 3 mins and remove supernatant7. Then add 50 ?l of resazurin (Sigma #R7017) (FAC 100 ?M resazurin in RPMI medium without FBS) and incubate plates for a further 1-2 hrs at 37° C. and 5% CO28. Plates were read in an Envision reader at Ex 560 nm and Em 590 nm9. IC50 data is fitted to a non-linear regression equation (log inhibitor vs response-variable slope 4-parameters).",B,BAO_0000218,organism-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5729485,37,BindingDB Patent Bioactivity Data,,2022,None,,,,5000
CHEMBL5979462,,None,443.5,0,2.99,BDBM585347,CC(C)c1cc(F)cc(-c2cccnc2)c1CC(=O)NS(=O)(=O)c1ncn(C2CC2)n1,IC50,'=',5000,nM,5.3,,1231420,UO_0000065,11.95,0.23,2.31,4.96,0,CHEMBL5738786,"THP-1 Cells Pyroptosis Assay: 1. Seed THP-1 cells (25,000 cells/well) containing 1.0 ?g/ml LPS in 40 ?l of RPMI medium (without FBS) in 96-well, black walled, clear bottom cell culture plates coated with poly-D-lysine (VWR #734-0317)2. Add 5p compound (8 points half-log dilution, with 100M top dose) or vehicle (DMSO 0.1% FAC) to the appropriate wells3. Incubate for 3 hrs at 37° C., 5% CO24. Add 5 ?l nigericin (Sigma #N7143) (FAC 5 ?M) to all wells5. Incubate for 1 hr at 37° C., 5% CO26. At the end of the incubation period, spin plates at 300×g for 3 mins and remove supernatant7. Then add 50 ?l of resazurin (Sigma #R7017) (FAC 100 ?M resazurin in RPMI medium without FBS) and incubate plates for a further 1-2 hrs at 37° C. and 5% CO28. Plates were read in an Envision reader at Ex 560 nm and Em 590 nm9. IC50 data is fitted to a non-linear regression equation (log inhibitor vs response-variable slope 4-parameters).",B,BAO_0000218,organism-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5729485,37,BindingDB Patent Bioactivity Data,,2022,None,,,,5000
CHEMBL5935442,,None,408.5,0,3.05,BDBM585351,CC(C)c1cc(F)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1cnn(C2CC2)n1,IC50,'=',5000,nM,5.3,,1231424,UO_0000065,12.98,0.26,2.25,5.64,0,CHEMBL5738786,"THP-1 Cells Pyroptosis Assay: 1. Seed THP-1 cells (25,000 cells/well) containing 1.0 ?g/ml LPS in 40 ?l of RPMI medium (without FBS) in 96-well, black walled, clear bottom cell culture plates coated with poly-D-lysine (VWR #734-0317)2. Add 5p compound (8 points half-log dilution, with 100M top dose) or vehicle (DMSO 0.1% FAC) to the appropriate wells3. Incubate for 3 hrs at 37° C., 5% CO24. Add 5 ?l nigericin (Sigma #N7143) (FAC 5 ?M) to all wells5. Incubate for 1 hr at 37° C., 5% CO26. At the end of the incubation period, spin plates at 300×g for 3 mins and remove supernatant7. Then add 50 ?l of resazurin (Sigma #R7017) (FAC 100 ?M resazurin in RPMI medium without FBS) and incubate plates for a further 1-2 hrs at 37° C. and 5% CO28. Plates were read in an Envision reader at Ex 560 nm and Em 590 nm9. IC50 data is fitted to a non-linear regression equation (log inhibitor vs response-variable slope 4-parameters).",B,BAO_0000218,organism-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5729485,37,BindingDB Patent Bioactivity Data,,2022,None,,,,5000
CHEMBL4650350,INZOMELID,1.0,388.49,0,2.95,IZD-174,CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,IC50,'=',39.5,nM,7.4,,,UO_0000065,19.06,0.37,4.45,7.95,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,39.5
CHEMBL5207305,,None,552.7,1,4.02,7h,CN(C)[C@@H]1CCCC[C@H]1N(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nonc12,IC50,'=',636,nM,6.2,,,UO_0000065,11.21,0.22,2.18,5.14,0,CHEMBL5122649,Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5120824,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,,0.636
CHEMBL5188490,,None,444.54,0,3.43,7i,CSc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nonc12,IC50,'=',61,nM,7.21,,,UO_0000065,16.23,0.33,3.78,6.32,0,CHEMBL5122649,Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5120824,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,,0.061
CHEMBL5424149,,None,248.24,0,1.67,7,CCOC(=O)COC(=O)Nc1ccccc1C#N,IC50,'=',5500,nM,5.26,,,UO_0000065,21.19,0.4,3.59,5.95,0,CHEMBL5374758,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of ATP/nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,5.5
CHEMBL5438164,,None,408.46,0,2.91,27,CCOC(=O)C(Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',2,nM,8.7,,,UO_0000065,21.3,0.4,5.79,8.19,0,CHEMBL5374758,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of ATP/nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,0.002
CHEMBL5409389,NT-0796,1.0,409.49,0,3.57,NT-0796,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',0.32,nM,9.49,,,UO_0000065,23.19,0.43,5.92,10.5,0,CHEMBL5374758,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of ATP/nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,0.32
CHEMBL5423530,,None,367.41,0,2.7,NDT-19795,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,IC50,'=',66,nM,7.18,,,UO_0000065,19.54,0.36,4.48,7.08,0,CHEMBL5374758,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of ATP/nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,0.066
