molecule_chembl_id,canonical_smiles
CHEMBL14406,CO[C@H]1C(=O)N2C(C(=O)C(C)(C)C)=C(CSc3nnnn3C)C(Sc3nnnn3C)S(=O)(=O)[C@H]12
CHEMBL9342,C=CCNC(=O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1
CHEMBL9470,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CHEMBL10038,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc(C)ccc23)cc1)OC
CHEMBL13381,CC(C)n1c(=O)nc(-c2cccc(F)c2)c2cc3c(cc21)OCO3
CHEMBL10326,O=C(c1ccccn1)C(O)(Cn1cncn1)c1ccccn1
CHEMBL15224,COc1c(N2CCC(C)(CN)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL275169,COc1oc(=O)c2cc(N=C=O)ccc2c1Cl
CHEMBL14988,COc1ccc(N(C(=O)CN2C(=O)C(NC(=O)Nc3ccccc3)[N+]([O-])=C(C)c3ccccc32)C(C)C)cc1
CHEMBL10192,Cc1ccc(S(=O)(=O)N[C@@H]2C3CC(c4ccc(-c5ccccc5)cc4)(CO3)[C@H]2C/C=C/CCCC(=O)O)cc1
CHEMBL7797,CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O
CHEMBL267435,CCCCCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CHEMBL10690,O=C(NC(Cc1ccccc1)C(=O)CCC(=O)N1CCCC1P(=O)(O)O)c1ccccc1
CHEMBL427808,CCCCc1cn(-c2ccccc2C(C)(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)nc1
CHEMBL11849,O=c1cnn(-c2ccc(S(=O)(=O)N3CCC(O)CC3)c(Cl)c2)c(=O)[nH]1
CHEMBL8911,CCCS(=O)(=O)CCN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1
CHEMBL10952,O=C(O)C(CC#CCOc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1
CHEMBL267938,Cc1occc1Sc1cncc2sc(C(N)=O)cc12
CHEMBL8020,Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43
CHEMBL269210,CC(O)(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccccc1Cl
CHEMBL7358,Nc1nc(N)c2cc(CNC(=O)c3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL269331,CNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL14480,CC(C)n1c(=O)n(Cc2nc3ccccc3n2CCCCCCC#N)c2ccccc21
CHEMBL273937,CC(C)Cc1ccc(C(C)C(=O)OCN2CCC2=O)cc1
CHEMBL274837,Oc1ccc(Cl)cc1-n1nc(-c2cccc(C(F)(F)F)c2)nc1O
CHEMBL7958,CCCCCCCCCC(=O)c1c(O)cc(CCCCCCCCC)oc1=O
CHEMBL6762,Cc1ccc(Sc2cncc3sc(C(=O)NCCCN4CCOCC4)cc23)cc1
CHEMBL279605,CCC(c1ccc(O)c(C)c1)C(CC)c1ccc(O)c(C)c1
CHEMBL10491,CCCCC(O)(Cn1cncn1)C(=O)c1ccc(Cl)cc1
CHEMBL269424,O=C(Cc1cn2c(n1)COc1ccccc1-2)Nc1nn[nH]n1
CHEMBL267294,CC(C)N1C(=O)NC(c2ccc(Cl)c(Cl)c2)c2cc3c(cc21)OCO3
CHEMBL13139,O=C(O)CCN1CCC(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1
CHEMBL11448,CC(C)(C)OC(=O)CNC(=O)NC1CCCCC1
CHEMBL266603,CC/C=C/CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CHEMBL7130,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL9903,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1C32OO4
CHEMBL13474,CC(C)N1C(=O)NC(c2ccc3c(c2)OCO3)c2cc3c(cc21)OCO3
CHEMBL7643,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
CHEMBL7023,CC(C)Nc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL12359,COc1ccc(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)cc1
CHEMBL13787,CCc1c2c(nc3cnc(C#N)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL7487,COc1ccc(CCNCC(O)COC(=O)c2ccccc2)cc1OC
CHEMBL15155,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCN(c3ccccn3)CC1)c1cc(Cl)ccc1-2
CHEMBL268377,COc1ccc(S(=O)(=O)N2CN(C(C)C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL8733,C=CCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3
CHEMBL8861,O=C1[C@@H](NS(=O)(=O)c2cc3ccnc(Cl)c3s2)CCN1CCNc1ccncc1
CHEMBL14502,c1ccc(Cc2ccc(OCCn3cnc4cncnc43)cc2)cc1
CHEMBL7718,CC(C)(C)/N=C(\NC#N)Nc1cccc(/C(=C/CCCC(=O)O)c2cccnc2)c1
CHEMBL10305,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCCO
CHEMBL8416,CC(C)(CCCOc1ccc(C(=O)c2ccccc2)c(OCCCC(C)(C)C(=O)O)c1)C(=O)O
CHEMBL14567,CC(C)CCn1c(Cn2c(=O)n(Cc3ccc(O)cc3)c3ccccc32)nc2ccccc21
CHEMBL430151,OCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
CHEMBL15239,CCC(C)NC(=O)c1nc(-c2ccccc2)c2ccccc2c1C
CHEMBL15358,Oc1nc(-c2ccccc2OCC2CC2)ncc1-c1nn[nH]n1
CHEMBL9733,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341
CHEMBL14514,CC(=O)NCCc1cccc2ccc(OCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12
CHEMBL13289,CCN(CC)CCOc1ccc(/C(=C\C(C)C)c2ccc(O)cc2)cc1
CHEMBL416155,CN(C)c1ccc2c(c1O)C(O)=C1C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3CC1C2
CHEMBL10858,CCCCC(=O)O[C@]1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C
CHEMBL14946,CCOc1ccc(-c2n[n+]3ccccc3c3ccc4ccccc4c23)cc1
CHEMBL12477,CCC(=O)NC1Cc2cccc3ccc(OC)c(c23)C1
CHEMBL10673,O=C(Nc1ccc(S(=O)(=O)NC(CC#Cc2ccccc2)C(=O)O)cc1)c1ccc(Cl)cc1
CHEMBL14388,CCCN(CCC)[C@H]1Cc2c(cccc2OC)C[C@@H]1C
CHEMBL7067,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2c(ccn2C)c1
CHEMBL15015,C[C@]12CCC(=O)C=C1CCC1C2=CC[C@@]2(C)C1CC[C@]2(O)C(=O)CN1CCN(Cc2ncccc2O)CC1.O=C(O)/C=C/C(=O)O
CHEMBL7794,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccccn4)cn(C4CC4)c3c2F)cc(C)n1
CHEMBL275453,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCCCCc2ccccc2)CC3C1C5
CHEMBL9735,CC(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(C)=O
CHEMBL273938,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2
CHEMBL7658,CCOC(=O)C1=C(O)C(=O)N(Cc2cccc3ccccc23)C1
CHEMBL8482,COc1cc2cc(N3CCCCC3)nc(N)c2cc1OC
CHEMBL10484,CC(C)[S+]([O-])CC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C
CHEMBL274352,N=C(N)NCCC[C@H](NCc1ccc2ccccc2c1)C(N)=O
CHEMBL15057,CCOC(=O)n1c(=O)n(Cc2nc3ccccc3n2CCC(C)C)c2ccccc21
CHEMBL7161,CC(C)C(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL8972,C=CCCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O
CHEMBL264721,COc1cc2nc(N3CCN(/C(S)=N/c4ccccc4)CC3)nc(N)c2cc1OC
CHEMBL12539,CCCCC[C@](C)(O)/C=C/C1[C@@H]2C[C@@H](O)[C@H]1C/C=C\CCCC(=O)O2
CHEMBL15445,CCCCCCCCCCS(=O)(=O)NC(CCCCCC)COP(=O)(O)OCCCC
CHEMBL439071,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCCCC(=O)NCCCc1ccccc1
CHEMBL10355,O=C1CC2(CCCC2)CC(=O)N1OCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL6633,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1
CHEMBL9873,COc1ccc(Oc2ccc(NC3=NCCN3)cc2)cc1
CHEMBL10960,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[N+](C)(C)C)c(O)ccc3nc2-1
CHEMBL10361,OC(c1ccc(Cl)cc1Cl)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL265077,Cn1cc(C(=O)CCCc2ccccc2)cc1/C=C/C(=O)NO
CHEMBL7024,CC(C)(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL10104,CCCCCCN/N=C1\CCCC1CCCCCCC(=O)O
CHEMBL10750,O=C(O)c1c(-c2ccc3c(c2)OCO3)c2ccccc2n1Cc1ccccc1
CHEMBL277100,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
CHEMBL9534,COc1cccc(N(CC(=O)N(C)c2ccccc2)C(=O)CNC(=O)Nc2cccc(C)c2)c1
CHEMBL7873,NC1=NC(c2ccc(Cl)cc2)Cc2ccccc21
CHEMBL14844,CNC(=O)c1c(O)c2cccnc2n(-c2ccccc2)c1=O
CHEMBL9931,COC(=O)[C@@H](C)NP(=O)(COCCn1cnc2c(N)ncnc21)Oc1ccccc1
CHEMBL268381,CC(C)c1cccc(-c2ccc(C[C@H](CC(=O)NO)C(=O)N[C@H]3c4ccccc4C[C@H]3O)cc2)c1
CHEMBL10212,O=C(O)CCCCCCCOc1ccc(NC(=O)c2c(O)nc3ccccc3c2O)cc1
CHEMBL266984,O=C1[C@@H](NS(=O)(=O)c2ccc(-c3ccon3)s2)CCN1Cc1cc2cc[nH]cc-2n1
CHEMBL451240,CC(C)(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1
CHEMBL8664,COc1ccc2[nH]c(C(=O)NCCCn3ccnc3)cc2c1
CHEMBL10851,COc1ccc(-c2ccc(S(=O)(=O)NC(CC#CCN3CCN(c4ccccc4)CC3)C(=O)O)cc2)cc1
CHEMBL14588,CCCCCCCCCCCCOCC(CN)OCCCCCCCCCCCC
CHEMBL10934,CCC(=O)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL276430,CC(C)N(CCC(CCN(C(C)C)C(C)C)(C(N)=O)c1cccc(Cl)c1)C(C)C
CHEMBL428840,C#CCOCN1c2ccccc2C(=O)N(Cc2ccccc2)S1(=O)=O
CHEMBL13309,CN(C)C(=O)c1ccc(N(c2ccccc2)[C@@H]2C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)cc1
CHEMBL10793,CN(C(=O)C1CCCCC1)[C@H](Cc1ccccc1)CN1CCN(c2nsnc2Cl)CC1
CHEMBL12617,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(SC(F)(F)C(F)F)cc1
CHEMBL10330,O=C1O[C@H](c2ccc(Cl)cc2Cl)[C@@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
CHEMBL14052,CC(C)(C)c1cc(C(=O)CS(C)(=O)=O)cc2c1OCC2(C)C
CHEMBL277740,COc1ccc(Cn2c3c(c4ccccc42)C(C)(c2ccccc2)c2cc(C(=O)O)sc2C3=O)cc1
CHEMBL13642,OC1CCN(C2=Nc3ccccc3Cn3c2cc2ccccc23)CC1
CHEMBL12537,CCCCOC(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2)C(=O)O
CHEMBL7273,Oc1cc2c(cc1CCCSc1ccccc1)OCC2
CHEMBL15231,C=C(c1cccc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1
CHEMBL275731,CC(C)c1ccc2c(c1)CC[C@H]1[C@@H](O)CCC[C@]21C
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
CHEMBL6455,CN1CCN2CC(c3ccc(N)cc3)c3ccccc3C2C1
CHEMBL267514,CCCCN(CCCC)CC(O)c1ccc2ncc3ccccc3c2c1
CHEMBL15167,CC1CC/C(=N\Nc2ccc(CC(=O)O)cc2)c2ncc(C(=O)O)c(=O)n21
CHEMBL274050,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)cc21
CHEMBL269471,C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+]
CHEMBL274603,COc1cc2nc(O)c(C(=O)Nc3ccc(OCCCCCCCC(=O)O)cc3)c(O)c2cc1OC
CHEMBL15305,C[C@H]1CN(C(=O)N2Cc3c(C(=O)OC(C)(C)C)ncn3-c3ccc(C(F)(F)F)cc32)C[C@H](C)N1
CHEMBL9160,CCOC(=O)c1cc2c3cc([N+](=O)[O-])ccc3nc(O)n2n1
CHEMBL13505,O=C(Cc1ccccc1)c1cc2cc(CCl)ccc2oc1=O
CHEMBL14510,CCc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)c(OC)c1
CHEMBL274807,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)C1CCCCC1
CHEMBL9146,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1Cc1cccc(I)c1
CHEMBL15223,O=c1oc2cc(Cc3ccccc3)ccc2n1CCN1CCOCC1
CHEMBL12581,O=C(O)CN1CCN(C(=O)N2CCC3(CCN(c4ccncc4)CC3)C2)CC1=O
CHEMBL7608,Oc1c(-c2ccco2)nnc2nc3ccccc3n12
CHEMBL13398,CNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1
CHEMBL275980,CC(C)C(NC(=O)C(CS)C(C)c1ccccc1)C(=O)O
CHEMBL12597,CCCCC[C@](C)(O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)CCC/C=C\C[C@H]12
CHEMBL11432,N#Cc1ccc(NC2=C(Cl)C(=O)c3cccnc3C2=O)cc1
CHEMBL276227,Cc1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)c(N)c1
CHEMBL276248,O=C(O)C1Cc2cc3c(-c4ccccc4)noc3c(Cl)c2O1
CHEMBL268644,CCc1c(CC(N)=O)nn(-c2ccccc2)c1-c1ccccc1
CHEMBL273370,CN(C)c1cccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)c1
CHEMBL417796,O=NN(CCCl)C(=O)NC(CCC(=O)O)C(=O)O
CHEMBL13983,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1
CHEMBL10412,O=C(O)CCC/C=C/C[C@H]1[C@H](COCc2ccccc2)C2CC1(c1ccccc1)CO2
CHEMBL12532,CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
CHEMBL279166,CC(C)(C)c1cc(C(=O)CCCC2CC2)cc2c1OCC2
CHEMBL266660,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL13315,COc1ccc(C(=O)c2c(C)n(CCN3CCC(O)CC3)c3ccccc23)cc1
CHEMBL267015,COc1ccc2nc(N)n3nc(-c4ccco4)nc3c2c1
CHEMBL10911,CSc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2ccccc2)cc1
CHEMBL10203,CCCN(CCC)c1cc(C)nc(N(CC)c2ccc(C(C)C)cc2Br)n1
CHEMBL11332,CN(C)c1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1
CHEMBL268392,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C(C)(C)C=CO4
CHEMBL12100,CCCCC[C@H](O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)CCC/C=C\C[C@H]12
CHEMBL14575,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CCN43)[C@@H]1CCC2=O
CHEMBL6268,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(O)c1ccccc1
CHEMBL14530,O=C(O)CCCCCCN1C(=O)CC[C@@H]1/C=C/C(O)C1CCCCC1
CHEMBL13142,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2C[C@@H](OC(C)=O)C(=O)[C@@]2(C)C[C@H]1OC(C)=O
CHEMBL12427,O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ccccc2)CC1)CCC3
CHEMBL7349,Cc1oc(-c2ccccc2)nc1COc1cccc(C#CC(C)n2oc(=O)[nH]c2=O)c1
CHEMBL8980,CNC(N)c1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1
CHEMBL269000,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl
CHEMBL274347,COc1ccc2c(c1)S(=O)(=O)N(COC(=O)c1c(Cl)cccc1Cl)C2=O
CHEMBL273288,N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)NC1CCc2ccccc21
CHEMBL276834,O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1cccc(F)c1
CHEMBL7245,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL273410,COc1ccc(-c2c(C(=O)O)n(-c3ccc4c(c3)OCO4)c3ccc(OCc4ccccc4)cc23)cc1
CHEMBL273758,COc1cc2nc(-c3cccc(N(C)C)c3)cc(O)c2cc1OC
CHEMBL7894,CCC(=O)C(Nc1ccc(Cl)cc1)NC(Cn1ccnc1)c1ccc(Cl)cc1Cl
CHEMBL275676,O=C(c1ccc(Cl)cc1Cl)C(O)(Cn1cncn1)c1ccc(F)cc1
CHEMBL440602,CC(C)N(CCC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccc1Br)C(C)C
CHEMBL13751,O=C(NCc1ccccc1)NC1CCCC(NC(=O)NCc2ccccc2)C1
CHEMBL8184,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC
CHEMBL6729,CC(=O)NCC1CN(c2ccc(-c3ccc(N4CCOCC4)c(=O)cc3)cc2)C(=O)O1
CHEMBL15665,CC1(C)C=C(C(=O)NCCCNCc2ccccn2)C(C)(C)N1
CHEMBL430310,C1=C(C2(C3=NCCN3)COc3ccccc3O2)CCC1
CHEMBL275080,N#CN1CCC(NS(=O)(=O)c2ccccc2)C1
CHEMBL273722,O=C(O)C12NC(Cc3ccccc31)c1ccccc12
CHEMBL14915,Cc1nsc(-c2ccc(N3CCN(c4cccc([N+](=O)[O-])c4)CC3)nn2)n1
CHEMBL6576,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2ccccc12
CHEMBL15037,COC(=O)c1ccc(-c2cc(O)c(SCc3ccccc3)c(=O)o2)cc1
CHEMBL273537,CCCC/N=C(/Cc1ccccc1)Nc1nnc(-c2ccccc2C(F)(F)F)s1
CHEMBL7953,Oc1c(-c2ccsc2)nnc2nc3ccccc3n12
CHEMBL266461,CSc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL13312,Cn1c(=O)c2c(nc3n(Cc4ccccc4)c(O)c(CCO)c(=O)n23)n(C)c1=O
CHEMBL267249,COC(=O)C(C)(C)CCCOc1cccc(OCCCC(C)(C)C(=O)OC)c1NC(C)=O
CHEMBL8914,CCCC[C@@H](C[C@@H](CCc1ccc(-c2cccc3ccccc23)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O
CHEMBL13877,COC(=O)CCCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL10753,COc1cc(NC(=O)COc2ccc(Cl)cc2)c(Cl)cc1C(=O)O
CHEMBL13897,Oc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1
CHEMBL276491,Cc1ccc(C(=O)C(O)(Cn2cncn2)c2ccc(C)cc2)cc1
CHEMBL417614,CN1CC=C(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1
CHEMBL13099,CCN(CCCCC(C)(C)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL13229,CCCc1c(O)n(Cc2ccc(OC)cc2)c2nc3c(c(=O)n(C)c(=O)n3C)n2c1=O
CHEMBL75,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL12867,CCN(CC)CCOc1ccc(/C(=C/Cc2ccccc2)c2ccc(O)cc2)cc1
CHEMBL14712,CN1CCCC12c1ccccc1-c1nc(O)c3nccn3c12
CHEMBL266958,O=S(=O)(c1cccs1)N1Cc2ccccc2N(Cc2c[nH]cn2)C(CCc2ccccc2)C1
CHEMBL12044,COC(=O)C1=Cc2c([nH]c3ccccc23)C(c2cccnc2)N1
CHEMBL9338,CCCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CHEMBL15333,C/N=C(\NC#N)NCCCCn1nc(-c2ccccc2)ccc1=O
CHEMBL276013,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]2N(C)C1
CHEMBL8627,C[S+]([O-])c1ccc(Oc2cnc(O)nc2)cc1
CHEMBL7259,COc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL275496,CN1CCN(CCN2CCC(c3cn(-c4ccc(F)cc4)c4ccc(Cl)cc34)CC2)C1=O
CHEMBL11671,COc1ccc(CCNCC(O)COc2ccc(-c3nc(-c4cccs4)c[nH]3)cc2)cc1OC
CHEMBL428352,CCCCN(C)C(=O)CCSC(Cc1ccc(OC)cc1)c1ccc(OC)cc1
CHEMBL10134,CCc1c(-c2ccccc2)nc2ccccc2c1C(=O)NC(CC)c1ccccc1
CHEMBL415285,COc1cc2nc(N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)nc(N)c2cc1OC
CHEMBL10420,CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\c1ccccn1
CHEMBL11190,Cc1ccc(S(=O)(=O)N[C@@H]2C3CC(c4ccc(F)cc4)(CO3)[C@H]2CCCCOCC(=O)O)cc1
CHEMBL261939,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)C)CCN1
CHEMBL278968,C[C@H]1CN(C(=O)N2Cc3c(C(=O)OC(C)(C)C)ncn3-c3ccc(Cl)cc32)CCN1
CHEMBL275541,CN1C[C@@H](C(=O)c2cccs2)[C@H](c2ccc(Cl)cc2)C1
CHEMBL8546,COc1ccc(CC(=O)NC(C)C2CCC3C4CC=C5CC(O)CCC5(C)C4CCC23C)cc1
CHEMBL13014,CC(C)N(CCC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccc(C(C)(C)C)cc1)C(C)C
CHEMBL275247,COc1cccc2c1OCCC2CNCCCc1ccccc1
CHEMBL274364,CCN(CCCCCC(C)(C)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O
CHEMBL11353,CCC[C@H](NC(=O)C(CSC(=O)c1ccccc1)C(C)c1ccccc1)C(=O)O
CHEMBL498,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL417081,CC(C)CCn1c(Cn2c(=O)n(C(N)=O)c3ccccc32)nc2ccccc21
CHEMBL14928,COc1ccc2nc(-c3ccc(O)cc3)cc(O)c2c1
CHEMBL415975,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4ccc(S(N)(=O)=O)cc4)CC3)CC2)cc1
CHEMBL13254,CC[C@H](C(=O)Oc1c(OC)cc(C)cc1OC)N(CCOC)CCOC
CHEMBL11127,CCc1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1
CHEMBL9363,O=P(O)(O)C(F)(F)c1ccc(CC(c2ccccc2)n2nnc3ccccc32)cc1
CHEMBL274392,CCOc1ccc(CC2=C(c3ccc(CCc4ccccc4)cc3)N3CCCN=C3c3ccccc32)cc1
CHEMBL276582,CCN1CCCC1CNC(=O)c1cc(N(C)S(=O)(=O)N(C)C)c(Cl)cc1OC
CHEMBL275470,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(S(=O)(=O)c2ccccc2)S1
CHEMBL9991,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1CCC(=O)O
CHEMBL12810,CCCCc1nc(CCCC)n(Cc2ccc(-n3cccc3-c3nn[nH]n3)cc2)n1
CHEMBL268414,CC1(C)N=C(N)N=C(N)N1c1cccc(I)c1
CHEMBL11154,CCn1c(=O)c2nc(-c3cccc(S(=O)(=O)O)c3)[nH]c2n(CC)c1=O
CHEMBL11708,Cc1[nH]c(-c2cccc(Cl)c2)c(-c2cccc(Cl)c2)c1-c1ccc(F)cc1
CHEMBL12291,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4ccccc4F)CC3)CC2)cc1
CHEMBL8440,CCCCCC(C)(O)c1cccc(OCc2ccccn2)c1
CHEMBL13982,NS(=O)(=O)c1ccccc1NSC(=S)N1CCOCC1
CHEMBL427826,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1
CHEMBL14225,CCOC(=O)C1CC2(COCc3ccccc3)C(=O)N(CCC3=CCCCC3)CC(=O)N2C1c1ccco1
CHEMBL15491,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(SCc2ccc3ccc(Cl)cc3n2)c1
CHEMBL10867,CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(NC=O)c1=O)C(=O)C(F)(F)F
CHEMBL268237,C[C@@H]1CC2=CC(=O)CCC2C2CC[C@@]3(C)C(CC[C@@]3(O)/C=C/I)C21
CHEMBL12585,CC1(C)CCC(C)(C)c2cc(/C=C/c3ccc(C(=O)O)cc3)ccc21
CHEMBL7534,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(O)cc4)cn(C4CC4)c3c2F)cc(C)n1
